time,open,high,low,close,volume
1760218200,110733.5,110920.0,110517.0,110635.0,323.0
1760219100,110635.0,110954.0,110635.0,110833.0,208.0
1760220000,110832.5,110989.5,110687.5,110884.0,560.0
1760220900,110868.0,110925.0,110586.0,110861.5,430.0
1760221800,110857.0,111247.5,110839.5,111033.5,724.0
1760222700,111018.5,111137.0,110938.0,110979.0,176.0
1760223600,111042.0,111042.0,110752.5,110836.5,255.0
1760224500,110858.5,110956.5,110761.0,110895.0,208.0
1760225400,110914.0,110938.5,110723.5,110776.5,318.0
1760226300,110791.5,110819.0,110577.0,110579.5,473.0
1760227200,110605.5,110605.5,110226.5,110254.5,920.0
1760228100,110269.0,110440.5,109850.0,109871.0,1619.0
1760229000,109907.5,110396.5,109670.0,109682.5,1014.0
1760229900,109703.5,109852.5,109526.5,109595.0,760.0
1760230800,109595.0,109984.0,109590.5,109984.0,769.0
1760231700,109953.5,110075.0,109630.0,109902.5,942.0
1760232600,109889.0,110183.5,109759.0,109947.0,988.0
1760233500,109950.5,110267.5,109800.5,109934.0,939.0
1760234400,109929.0,110244.5,109803.5,110124.5,712.0
1760235300,110172.0,110482.5,110137.5,110400.5,500.0
1760236200,110451.5,110648.5,109904.5,110200.5,947.0
1760237100,110206.0,110207.5,109544.5,110099.5,1578.0
1760238000,110070.0,111327.0,109959.5,110670.0,5029.0
1760238900,110642.5,111032.5,110488.0,110903.5,1204.0
1760239800,110937.5,111186.5,110800.5,110916.0,1693.0
1760240700,110866.5,110897.0,110558.0,110643.5,343.0
1760241600,110664.5,111030.0,110562.0,111029.0,382.0
1760242500,111029.0,111181.0,110970.0,111096.0,1074.0
1760243400,111076.0,111477.0,111076.0,111450.5,1306.0
1760244300,111426.5,111873.5,111343.5,111468.0,1629.0
1760245200,111486.5,111486.5,111143.0,111250.5,314.0
1760246100,111273.0,111534.0,111269.5,111534.0,978.0
1760247000,111547.0,111574.0,111374.5,111448.5,236.0
1760247900,111480.0,111753.0,111476.0,111642.0,1614.0
1760248800,111637.5,111789.0,111546.5,111766.5,427.0
1760249700,111766.5,112071.5,111647.5,111867.5,2224.0
1760250600,111866.5,111866.5,111578.5,111668.5,873.0
1760251500,111668.5,111839.0,111605.0,111619.5,524.0
1760252400,111624.0,111735.5,111533.0,111533.0,416.0
1760253300,111525.5,111868.0,111491.0,111567.5,1202.0
1760254200,111550.5,111679.5,111445.5,111521.5,1164.0
1760255100,111507.0,111627.0,111433.5,111463.5,380.0
1760256000,111463.5,111648.0,111418.5,111465.5,471.0
1760256900,111475.5,111745.5,111475.5,111712.5,580.0
1760257800,111701.5,111701.5,111533.5,111540.0,381.0
1760258700,111558.5,111564.5,111233.5,111244.5,1483.0
1760259600,111236.5,111243.5,111080.5,111136.0,1100.0
1760260500,111136.5,111369.0,111136.5,111331.5,337.0
1760261400,111324.0,111553.5,111280.0,111553.5,635.0
1760262300,111559.5,111854.0,111459.5,111772.5,1599.0
1760263200,111772.5,111945.0,111664.0,111778.0,934.0
1760264100,111757.5,111792.5,111480.0,111541.0,431.0
1760265000,111549.0,111572.5,111378.0,111517.0,1026.0
1760265900,111517.5,111658.0,111449.0,111590.0,549.0
1760266800,111589.5,111850.5,111419.0,111798.0,1126.0
1760267700,111786.0,111801.0,111493.0,111669.5,682.0
1760268600,111666.0,112050.5,111612.5,111901.5,18395.0
1760269500,111902.0,111940.5,111703.0,111784.0,4006.0
1760270400,111784.0,112121.0,111781.0,112051.0,937.0
1760271300,112018.5,112067.0,111860.5,111931.0,990.0
1760272200,111935.0,111955.5,111620.0,111764.0,865.0
1760273100,111751.5,111764.0,111499.0,111711.0,594.0
1760274000,111711.5,111877.5,111543.5,111855.5,592.0
1760274900,111841.0,111874.5,111507.0,111606.5,541.0
1760275800,111626.5,111746.0,111372.5,111744.0,2655.0
1760276700,111750.0,111768.0,111192.0,111238.0,1294.0
1760277600,111170.0,111440.5,111154.5,111357.5,521.0
1760278500,111382.5,111485.5,111267.0,111419.5,328.0
1760279400,111405.5,111430.0,111114.5,111328.5,871.0
1760280300,111335.0,112914.0,111305.5,112246.5,11611.0
1760281200,112266.0,113245.5,112043.0,113117.5,4971.0
1760282100,113154.5,113635.5,112846.0,113082.0,3637.0
1760283000,113107.5,113107.5,112359.0,112600.5,2265.0
1760283900,112631.5,113225.0,112631.5,113119.5,1442.0
1760284800,113223.5,114244.5,113192.0,113876.0,4803.0
1760285700,113848.0,113848.0,113401.5,113553.0,1658.0
1760286600,113593.5,114117.0,113290.0,114117.0,1920.0
1760287500,114171.0,114612.5,113835.5,113991.0,3322.0
1760288400,113965.0,114388.0,113801.0,114223.5,1488.0
1760289300,114262.0,114379.5,114168.0,114263.0,1084.0
1760290200,114255.0,114324.5,113934.5,114264.5,1071.0
1760291100,114261.5,114300.0,113480.5,113705.5,1546.0
